id,polarity,score
809748135501328384,Positive,1.0
809748216346529792,Neutral,0.0
809748269026967553,Positive,0.28500000000000003
809748376455696385,Positive,0.175
809748726084464641,Neutral,0.0
809748740617682944,Neutral,0.0
809749134311768064,Neutral,0.0
809749408019607553,Neutral,0.0
809749832982269952,Neutral,0.0
809750813841227780,Neutral,0.0
809750926164627456,Negative,-0.125
809751123166785536,Neutral,0.0
809751797472567296,Neutral,0.0
809752536567738368,Neutral,0.0
809752555496546308,Negative,-0.167
809752660203159556,Positive,0.158
809752997441912832,Negative,-0.167
809753459046121472,Neutral,0.0
809753864056475648,Positive,0.2
809754262494412800,Positive,0.128
809754289014968320,Neutral,0.0
809754295092576256,Neutral,0.0
809754449371611136,Positive,0.384
809754611582115845,Neutral,0.0
809754763067846657,Positive,0.503
809755145542258689,Positive,0.167
809755262529650690,Positive,1.6
809755609616613376,Neutral,0.0
809755709416030208,Neutral,0.0
809755738516156416,Positive,0.175
809755916430090240,Positive,0.384
809755993190109184,Neutral,0.0
809756002350407680,Neutral,0.0
809756611094913025,Positive,0.384
809756615649951745,Negative,-0.13
809756637980454914,Positive,0.2
809757016994377728,Neutral,0.0
809757019989299200,Neutral,0.0
809757041258434561,Neutral,0.0
809757092630425600,Positive,0.111
809757098804445184,Positive,0.245
809757147059945476,Positive,0.16699999999999998
809757162218131456,Neutral,0.0
809757190013730816,Neutral,0.0
809757201585807360,Neutral,0.0
809757233907200000,Positive,0.16699999999999998
809757246800400384,Neutral,0.0
809757258720624640,Neutral,0.0
809757421400948736,Positive,0.2
809757444746477568,Positive,0.16699999999999998
809757478292430848,Positive,0.2
809758133694459905,Positive,0.16699999999999998
809758146956787712,Positive,0.2
809758702018424833,Neutral,0.0
809758733354106880,Positive,0.2
809758820343959552,Positive,0.2
809759051244388352,Neutral,0.0
809759233428197377,Positive,2.0
809759261245001728,Positive,0.2
809759505198252032,Neutral,0.0
809760168959426564,Positive,0.2
809760308025769984,Positive,0.16699999999999998
809760837514694656,Positive,0.15
809761533504983040,Positive,0.158
809761622268977152,Positive,0.139
809761646835101697,Neutral,0.0
809761805346213888,Positive,0.333
809761866016768004,Positive,0.2
809761867015094272,Positive,0.242
809761962020241409,Positive,0.2
809761981116739586,Positive,0.263
809762005783642112,Negative,-0.196
809762047848157184,Neutral,0.0
809762092291006464,Positive,0.263
809762382369222656,Neutral,0.0
809762392540409856,Neutral,0.0
809762398752149505,Neutral,0.0
809762796221108224,Positive,0.19
809762867553730560,Positive,0.19
809763011338452992,Neutral,0.0
809763214552629249,Positive,0.274
809763258576027648,Positive,0.2
809763456387862529,Neutral,0.0
809763785204531200,Neutral,0.0
809764191460532225,Positive,0.2
809764607447351296,Neutral,0.0
809764825655971841,Positive,0.206
809765768359538689,Positive,0.2
809766605630611456,Positive,0.2
809766789114642432,Neutral,0.0
809766936896794626,Neutral,0.0
809767451273658368,Positive,0.2
809767463382552576,Negative,-0.186
809767602893586432,Neutral,0.0
809767785911951362,Positive,0.31
809768005215420416,Neutral,0.0
809768049830137856,Neutral,0.0
809768154943492097,Positive,0.035999999999999976
809768213416439808,Neutral,0.0
809768340050903040,Negative,-0.134
809768378827210752,Positive,0.31
809769587042648064,Neutral,0.0
809770076178173952,Neutral,0.0
809770203181699072,Neutral,0.0
809770249096675329,Positive,1.09
809770674785058817,Positive,0.16699999999999998
809770965706141696,Neutral,0.0
809771285484105728,Positive,0.2
809771524601290753,Positive,0.165
809771926558216192,Positive,0.347
809772078824046592,Neutral,0.0
809772540889563136,Neutral,0.0
809772652105711616,Negative,-0.073
809772993522073600,Negative,-0.073
809773106831257600,Positive,0.2
809773113135206400,Neutral,0.0
809773160086306817,Neutral,0.0
809773299110658048,Negative,-0.112
809773369306583048,Positive,0.2
809773681236905984,Neutral,0.0
809773916642275328,Neutral,0.0
809774144405508096,Positive,0.2
809774293345333248,Neutral,0.0
809774524472266752,Neutral,0.0
809774555296387072,Neutral,0.0
809775235201466369,Neutral,0.0
809775323814494208,Positive,0.188
809775396652654592,Neutral,0.0
809775722193711104,Negative,-0.073
809775817735700481,Negative,-0.196
809775829366386688,Neutral,0.0
809775949575323649,Neutral,0.0
809776150788513792,Neutral,0.0
809776737441710080,Neutral,0.0
809776854278303744,Positive,0.23500000000000001
809776937845620736,Neutral,0.0
809776945588150273,Neutral,0.0
809776968648589313,Negative,-0.342
809777089071185921,Positive,0.384
809777755978158080,Neutral,0.0
809778342341677056,Neutral,0.0
809778389062156288,Neutral,0.0
809778466489044992,Neutral,0.0
809778769095434240,Neutral,0.0
809778908555972608,Neutral,0.0
809779056094932992,Neutral,0.0
809779172730109952,Neutral,0.0
809779187196329984,Neutral,0.0
809779268557348864,Neutral,0.0
809779288115396608,Neutral,0.0
809779376372023296,Neutral,0.0
809779491845406720,Neutral,0.0
809779538800439296,Neutral,0.0
809779637828157440,Neutral,0.0
809779918645161985,Negative,-0.117
809780477095575552,Neutral,0.0
809780482833518593,Positive,0.133
809780528681512961,Neutral,0.0
809780820122734592,Neutral,0.0
809780946346053632,Positive,0.2
809781081771798528,Neutral,0.0
809781227381084160,Neutral,0.0
809781530289532928,Negative,-0.167
809781579908255744,Positive,0.375
809781724733460481,Positive,0.31
809782499677114370,Negative,-0.167
809782573413101568,Positive,0.375
809782708050214913,Positive,0.13
809783097617158148,Neutral,0.0
809783230765219841,Neutral,0.0
809783375615721472,Neutral,0.0
809783529341145089,Positive,0.336
809783615093518337,Neutral,0.0
809784048730120192,Negative,-0.305
809784051863289856,Negative,-0.073
809785624358252544,Negative,-0.375
809785662899679232,Neutral,0.0
809785681975410688,Positive,0.255
809785774115868676,Negative,-0.103
809785806160326656,Neutral,0.0
809786018463420416,Neutral,0.0
809786782120296451,Positive,0.375
809787241031725056,Neutral,0.0
809788083797368833,Neutral,0.0
809788103992950784,Negative,-0.103
809788303545221120,Negative,-0.494
809788451629502464,Neutral,0.0
809788554859704321,Negative,-0.529
809789952040910848,Positive,0.49
809790778645966849,Positive,0.538
809790973916184577,Neutral,0.0
809790982766161920,Positive,0.2
809791188068954112,Positive,0.375
809791542533623808,Neutral,0.0
809791613274914816,Positive,0.337
809792195230171136,Positive,0.2
809792716976615424,Positive,0.8
809792876959895557,Positive,0.2
809793592403357696,Positive,0.2
809793666319466500,Neutral,0.0
809793726478434304,Positive,0.2
809794086127411201,Neutral,0.0
809794108344696833,Positive,0.198
809794167463350273,Positive,0.437
809794222903660544,Neutral,0.0
809794251047505920,Neutral,0.0
809794349764591616,Positive,0.099
809794374435536896,Neutral,0.0
809794476340297728,Positive,0.198
809794525732315141,Positive,0.272
809794860249071617,Neutral,0.0
809795063693778944,Positive,0.209
809795145784692737,Negative,-0.107
809795343885934592,Neutral,0.0
809795634274373632,Positive,0.2
809795786586394624,Neutral,0.0
809796033647611904,Neutral,0.0
809796132683612160,Positive,0.2
809796204015951872,Neutral,0.0
809796446329389056,Positive,0.2
809796602927972352,Neutral,0.0
809796610653831168,Neutral,0.0
809796658032758784,Positive,0.195
809796666110967808,Neutral,0.0
809796665762783232,Negative,-0.124
809796738303279105,Negative,-0.124
809796776504991744,Negative,-0.124
809796855835938816,Neutral,0.0
809796873808674816,Neutral,0.0
809796892406280192,Neutral,0.0
809796944323375104,Negative,-0.124
809797217141870592,Neutral,0.0
809797439783923712,Neutral,0.0
809797498642513920,Positive,0.384
809797535091015681,Positive,0.2
809797555467026434,Neutral,0.0
809797611288981505,Negative,-0.124
809797815819968513,Negative,-0.529
809797851886866432,Neutral,0.0
809798414879850496,Negative,-0.305
809798428771356672,Neutral,0.0
809798456374071296,Neutral,0.0
809798597172719617,Neutral,0.0
809799012706557954,Neutral,0.0
809799040502296577,Neutral,0.0
809799163944771585,Negative,-0.124
809799553524387840,Neutral,0.0
809799686190202880,Positive,0.768
809799691743465474,Neutral,0.0
809799696336228352,Neutral,0.0
809799744390197248,Negative,-0.124
809799746709757953,Negative,-0.124
809799784819081216,Neutral,0.0
809799811117391872,Neutral,0.0
809800397913260032,Neutral,0.0
809800648644554753,Negative,-0.124
809800764067549185,Positive,0.2
809800942099070978,Negative,-0.124
809801189818765313,Positive,0.2
809801639632764930,Neutral,0.0
809801653004144645,Positive,0.254
809801928414756866,Neutral,0.0
809802263564795904,Positive,0.2
809803103901843456,Positive,0.2
809803866195787776,Negative,-0.106
809804089534087168,Positive,0.2
809804287324733440,Neutral,0.0
809804545736011776,Neutral,0.0
809804668679372801,Negative,-0.136
809805232024784896,Neutral,0.0
809805276920614912,Positive,0.49299999999999994
809805830543511552,Neutral,0.0
809806120978157570,Positive,0.127
809806252645576704,Positive,0.126
809806359239737344,Neutral,0.0
809806683899883520,Neutral,0.0
809806830646030336,Positive,0.126
809807521250734081,Negative,-0.124
809807631183441924,Neutral,0.0
809808499119128576,Neutral,0.0
809808772344463360,Positive,0.167
809809013189865472,Positive,0.31
809809146388316160,Positive,0.231
809809176817975299,Negative,-0.124
809809342358757377,Positive,0.126
809809367319146496,Positive,0.455
809809708001427456,Neutral,0.0
809809727991455744,Positive,0.175
809810557566124032,Positive,0.167
809811462793392129,Positive,0.7230000000000001
809811528568471552,Negative,-0.124
809811820152287233,Neutral,0.0
809812086373150720,Positive,0.263
809812218963443714,Positive,0.126
809812653644226562,Positive,0.206
809812765254754304,Neutral,0.0
809813083644424192,Positive,0.231
809813477183422464,Positive,0.231
809813768180027392,Positive,0.231
809814016621166592,Neutral,0.0
809814131100516352,Positive,0.282
809814408595734528,Negative,-0.124
809815001485688832,Positive,0.231
809815054057111552,Neutral,0.0
809815324707016704,Positive,0.27
809815383989506048,Positive,0.282
809815551023390720,Neutral,0.0
809815820981403648,Neutral,0.0
809815836072415232,Neutral,0.0
809816059440201728,Positive,0.24
809816122941960192,Neutral,0.0
809816560491708417,Positive,0.2
809816748434358272,Neutral,0.0
809816862871748609,Positive,0.8
809817106904678400,Neutral,0.0
809817262089641984,Neutral,0.0
809817844934316034,Neutral,0.0
809817964946014210,Neutral,0.0
809818351082016768,Negative,-0.124
809818514735464448,Neutral,0.0
809818531516874752,Neutral,0.0
809818811989950464,Negative,-0.137
809819263984947200,Positive,0.231
809819410101862400,Neutral,0.0
809819424035405824,Neutral,0.0
809819991960915968,Neutral,0.0
809820121623429120,Neutral,0.0
809820187553886208,Neutral,0.0
809820228221857792,Neutral,0.0
809820341308653568,Neutral,0.0
809820372178731009,Neutral,0.0
809820525073612801,Neutral,0.0
809820538868793344,Neutral,0.0
809820743529824256,Neutral,0.0
809821070714961920,Positive,0.147
809821275711479808,Neutral,0.0
809821580373229568,Neutral,0.0
809822211951521793,Positive,0.2
809822236542726144,Neutral,0.0
809822598553018369,Neutral,0.0
809823256622428160,Positive,0.6
809823937165193217,Neutral,0.0
809824456696795136,Positive,0.2
809824510534971393,Negative,-0.124
809824654743531520,Neutral,0.0
809825154226356224,Neutral,0.0
809825335118299136,Positive,0.274
809825461530460160,Negative,-0.124
809825538542096385,Neutral,0.0
809825862333759488,Neutral,0.0
809825898191093760,Neutral,0.0
809826465860751361,Negative,-0.412
809827167693602817,Neutral,0.0
809827231950405632,Neutral,0.0
809828130605137921,Positive,0.167
809828134107418625,Neutral,0.0
809828259827449856,Positive,0.6000000000000001
809828450861256704,Neutral,0.0
809828481588674560,Neutral,0.0
809828614959026176,Neutral,0.0
809829489928785920,Neutral,0.0
809830048903479296,Negative,-0.124
809830851718451200,Positive,0.02099999999999999
809831133559062529,Positive,0.231
809831401084305408,Neutral,0.0
809831438455603204,Neutral,0.0
809831606043156481,Negative,-0.124
809831693863518208,Negative,-0.124
809831756476088321,Positive,0.273
809831825958993920,Neutral,0.0
809832001041743872,Neutral,0.0
809832062534451201,Neutral,0.0
809832168713322500,Neutral,0.0
809832201282002944,Neutral,0.0
809832261239574528,Negative,-0.118
809832329971724288,Neutral,0.0
809832389740527616,Neutral,0.0
809832454483771392,Neutral,0.0
809832476726140928,Neutral,0.0
809832600940531713,Neutral,0.0
809833076629114880,Positive,0.318
809833083608461312,Positive,0.313
809833242836815872,Neutral,0.0
809834053667090432,Neutral,0.0
809834273763102720,Positive,0.227
809834303018373120,Negative,-0.124
809834472262733829,Negative,-0.114
809834552478855168,Positive,0.2
809834821895802880,Positive,0.23399999999999999
809835257075798017,Neutral,0.0
809835740632846336,Neutral,0.0
809835743115878465,Positive,0.302
809835906748313601,Positive,0.7829999999999999
809835955586789377,Negative,-0.020000000000000004
809836061249650688,Neutral,0.0
809836310533812224,Neutral,0.0
809836418898030592,Neutral,0.0
809836488284246017,Neutral,0.0
809836590646394880,Neutral,0.0
809836658627637248,Neutral,0.0
809836942632321025,Negative,-0.124
809837275278405632,Neutral,0.0
809837502873866240,Neutral,0.0
809837766691422208,Positive,0.2
809837983910297600,Positive,0.31
809839239982698496,Negative,-0.124
809839382467321857,Positive,0.375
809839442613547008,Negative,-0.116
809839517616185344,Neutral,0.0
809839586742587392,Negative,-0.375
809839629914476544,Positive,0.2
809840500249346049,Positive,0.216
809840593656573952,Neutral,0.0
809840656344563712,Neutral,0.0
809840790520348674,Neutral,0.0
809840858682036224,Negative,-0.014000000000000012
809841168552849408,Neutral,0.0
809841617968447488,Neutral,0.0
809841733962006529,Neutral,0.0
809841759081627652,Positive,0.173
809842060970881024,Positive,0.167
809842083410440192,Negative,-0.375
809842244240949249,Neutral,0.0
809842288272822272,Positive,0.222
809842500349427712,Negative,-0.375
809842739508609024,Neutral,0.0
809842965220917248,Positive,0.233
809843348685148160,Negative,-0.375
809843426904723456,Negative,-0.375
809844050530402304,Neutral,0.0
809844178171478016,Neutral,0.0
809844558477586432,Neutral,0.0
809844676576493569,Neutral,0.0
809844721791082496,Neutral,0.0
809845000213331968,Neutral,0.0
809845177833713664,Positive,0.2
809845315180240897,Negative,-0.124
809845382792495105,Neutral,0.0
809845472429043715,Neutral,0.0
809845687345090560,Positive,0.147
809845858653110272,Neutral,0.0
809846174211567616,Neutral,0.0
809846241282654208,Neutral,0.0
809846259892846592,Neutral,0.0
809846410850004993,Positive,0.233
809846433423785984,Neutral,0.0
809846763070832640,Neutral,0.0
809847050800156672,Neutral,0.0
809847165115895808,Neutral,0.0
809847822535290880,Neutral,0.0
809847983806304257,Neutral,0.0
809848676092936192,Neutral,0.0
809848928304766976,Neutral,0.0
809849194571825152,Neutral,0.0
809849433936502785,Neutral,0.0
809849605408038916,Positive,0.407
809849622348894208,Negative,-0.23
809849842298142721,Neutral,0.0
809850267093110784,Neutral,0.0
809850534475825152,Negative,-0.305
809850595951644673,Neutral,0.0
809850800860184576,Positive,0.408
809850969915850752,Positive,0.784
809851834064048128,Negative,-0.124
809851865211006976,Positive,0.222
809852064322887680,Neutral,0.0
809852172011704320,Positive,0.213
809852244522926081,Neutral,0.0
809852376605749248,Neutral,0.0
809852419450486788,Neutral,0.0
809853246449688576,Neutral,0.0
809853640596946944,Negative,-2.9190000000000005
809853857454882816,Negative,-0.255
809853872772710400,Positive,0.068
809853923896987649,Positive,0.24
809854347018469376,Negative,-0.109
809854563524243456,Neutral,0.0
809854968576344064,Positive,0.2
809855007218659328,Neutral,0.0
809855585969639424,Positive,0.4
809855811329593344,Neutral,0.0
809857007465492481,Neutral,0.0
809857280317460480,Negative,-0.213
809857534857187328,Positive,0.184
809857855197245440,Neutral,0.0
809857935052513280,Positive,0.2
809858047229181957,Negative,-0.024999999999999994
809858225864634369,Positive,0.04899999999999999
809858352524226562,Neutral,0.0
809858548033261568,Positive,0.49
809858646226202624,Neutral,0.0
809858721572589569,Negative,-0.211
809858887474151425,Negative,-0.124
809859294766264320,Neutral,0.0
809859387590316033,Neutral,0.0
809859862578561028,Neutral,0.0
809860098394722304,Neutral,0.0
